Cell ID,EPCAM
DTC2_266832,1.68
DTC2_826091,0
DTC2_64652,0
DTC2_698293,0.71
DTC2_576134,3.59
DTC2_226097,0
DTC2_298328,0
DTC2_199846,1.64
DTC2_219550,2.57
DTC2_641753,0
DTC2_786698,0
DTC2_48001,3.79
DTC2_333448,3.58
DTC2_882475,2.85
DTC2_751151,1.21
DTC2_871674,1.51
DTC2_271851,1.66
DTC2_786961,4.21
DTC2_422793,0
DTC2_653267,0
DTC2_211363,0
DTC2_503349,2.64
DTC2_92171,2.55
DTC2_610204,0
DTC2_526533,2.08
DTC2_95362,3.25
DTC2_36514,0.77
DTC2_704507,2.88
DTC2_452251,1.45
DTC2_722230,0.3
DTC2_223869,4.02
DTC2_437853,4.67
DTC2_508704,0.97
DTC2_805151,2.38
DTC2_624025,1.85
DTC2_368757,2.56
DTC2_575941,1.75
DTC2_635205,0
DTC2_662146,1.9
DTC2_398403,2.65
DTC2_407876,4.54
DTC2_295388,2.74
DTC2_328881,1.45
DTC2_621490,2.67
DTC2_692044,0.53
DTC2_218456,2.11
DTC2_351,1.95
DTC2_154308,1.68
DTC2_404787,0
DTC2_743175,3.87
DTC2_678315,3.08
DTC2_5467,0
DTC2_258408,2.14
DTC2_842297,1.2
DTC2_542817,0.28
DTC2_144090,3
DTC2_861282,1.82
DTC2_476703,0.71
DTC2_629364,3.47
DTC2_125521,0
DTC2_801079,2.57
DTC2_305269,0
DTC2_60420,0
DTC2_531500,1.52
DTC2_843168,1.02
DTC2_626780,1.32
DTC2_468533,3.29
DTC2_409445,0.56
DTC2_7561,2.15
DTC2_510829,1.8
DTC2_146196,2.53
DTC2_686309,0.56
DTC2_67456,3.44
DTC2_69157,0
DTC2_486451,3.36
DTC2_701706,3.33
DTC2_321237,2.43
DTC2_433136,2.96
DTC2_259266,1.27
DTC2_625286,1.73
DTC2_447901,1.54
DTC2_806204,0
DTC2_668395,3.25
DTC2_72094,2.06
DTC2_407727,4.76
DTC2_503962,0.71
DTC2_424661,4.67
DTC2_281369,0
DTC2_591991,4.26
DTC2_444280,3
DTC2_141696,1.25
DTC2_716238,2.62
DTC2_321165,2.12
DTC2_471613,0.7
DTC2_696543,0.36
DTC2_358268,1.57
DTC2_419732,2.98
DTC2_219192,0
DTC2_632014,1.46
DTC2_728482,3.35
DTC2_368910,0
DTC2_42607,4.84
DTC2_799287,2.26
DTC2_751821,0
DTC2_647304,5.42
DTC2_74725,2.55
DTC2_588528,3.36
DTC2_197262,2.12
DTC2_281730,5.36
DTC2_41835,2.88
DTC2_336659,2.27
DTC2_779856,4.57
DTC2_517844,1.82
DTC2_15723,2.4
DTC2_483085,0
DTC2_650685,1.05
DTC2_370399,1.92
DTC2_689201,1.5
DTC2_458916,0
DTC2_605160,2.52
DTC2_472527,1.46
DTC2_12352,1.49
DTC2_183991,2.09
DTC2_424976,3.85
DTC2_622120,1.74
DTC2_489058,4.3
DTC2_384349,1.9
DTC2_432130,0
DTC2_702366,2.92
DTC2_810658,1.6
DTC2_331417,0.64
DTC2_709202,1.93
DTC2_455700,3.42
DTC2_554463,1.94
DTC2_598134,0
DTC2_195759,3.59
DTC2_119177,4.7
DTC2_190301,0.35
DTC2_40479,0
DTC2_155299,4.39
DTC2_302453,2.47
DTC2_753168,2.38
DTC2_94831,0
DTC2_369779,0
DTC2_69031,1.38
DTC2_369320,3.22
DTC2_842299,2.1
DTC2_183324,0
DTC2_388206,1.55
DTC2_25267,3.3
DTC2_287416,1.54
DTC2_436141,2.38
DTC2_570014,1.42
DTC2_56108,2.69
DTC2_686104,4.71
DTC2_385380,1.06
DTC2_789473,3.25
DTC2_790390,1.3
DTC2_752447,2.66
DTC2_625729,2.04
DTC2_410468,2.46
DTC2_535476,2.72
DTC2_563632,1.04
DTC2_272149,2.44
DTC2_655360,4.24
DTC2_513121,0.98
DTC2_126145,3.23
DTC2_256246,0.55
DTC2_685918,0
DTC2_430849,5.69
DTC2_767697,4.33
DTC2_574090,0
DTC2_533194,3.91
DTC2_235503,0.27
DTC2_33519,4.3
DTC2_311064,1.58
DTC2_875195,4.76
DTC2_403353,1.72
DTC2_549234,3.11
DTC2_696678,0
DTC2_181112,0.99
DTC2_391745,2.75
DTC2_16476,0
DTC2_789476,3.25
DTC2_621348,0.66
DTC2_496052,1.59
DTC2_239104,3.34
DTC2_80868,2.93
DTC2_706063,0
DTC2_460138,3.3
DTC2_492110,2.97
DTC2_90582,0
DTC2_669182,1.42
DTC2_338030,0.5
DTC2_315326,2.19
DTC2_530164,1.06
DTC2_51402,0
DTC2_864520,1.96
DTC2_511580,4.18
DTC2_676736,0
DTC2_871105,2.22
DTC2_201297,2.13
DTC2_860918,3.02
DTC2_485170,1.02
DTC2_521083,2.64
DTC2_184904,2.43
DTC2_157464,0
DTC2_523298,2.83
DTC2_189402,3.04
DTC2_50531,0.61
DTC2_197041,1.18
DTC2_564402,2.31
DTC2_77394,2.22
DTC2_122189,1.83
DTC2_333596,1.26
DTC2_94336,2.33
DTC2_794731,2.76
DTC2_24806,2.4
DTC2_624410,0.38
DTC2_778086,3.65
DTC2_201690,2.4
DTC2_90835,0
DTC2_818984,1.75
DTC2_326760,4.48
DTC2_660904,1.85
DTC2_809454,2.99
DTC2_599656,4.16
DTC2_97928,2.4
DTC2_132798,2.62
DTC2_82520,0
DTC2_561084,3.44
DTC2_650493,0.59
DTC2_156038,0
DTC2_464003,2.47
DTC2_284902,0
DTC2_181153,1.96
DTC2_559708,3.16
DTC2_170274,1.56
DTC2_77711,2.4
DTC2_771299,0
DTC2_380896,2.2
DTC2_419589,0.39
DTC2_229485,2.82
DTC2_286757,0
DTC2_380844,1.24
DTC2_477333,0.32
DTC2_759360,2.18
DTC2_457447,0.33
DTC2_400954,1.79
DTC2_74405,3.32
DTC2_311419,2.53
DTC2_825526,0.77
DTC2_216627,0.88
DTC2_482392,0
DTC2_195403,7.76
DTC2_476157,2.62
DTC2_534179,0
DTC2_584830,0
DTC2_138251,0
DTC2_831797,1.55
DTC2_651318,0.94
DTC2_768674,2.2
DTC2_826849,4.09
DTC2_244456,2.53
DTC2_287017,0
DTC2_686879,2.12
DTC2_682573,0.32
DTC2_91290,1.76
DTC2_164546,0
DTC2_515613,0
DTC2_874902,1.88
DTC2_806397,0.62
DTC2_75542,0
DTC2_633426,3.81
DTC2_406475,0.36
DTC2_644208,2.39
DTC2_129902,2.56
DTC2_507297,0.56
DTC2_126417,5.19
DTC2_834855,0.49
DTC2_134399,2.34
DTC2_276461,1.6
DTC2_833360,2.33
DTC2_632339,3.19
DTC2_792565,1.57
DTC2_707021,1.73
DTC2_348637,0
DTC2_248258,1.84
DTC2_505064,2.11
DTC2_417567,0.66
DTC2_455071,2.67
DTC2_874928,0
DTC2_267801,0.85
DTC2_514245,3.59
DTC2_138295,1.91
DTC2_360369,2.23
DTC2_814363,0.84
DTC2_493432,4.44
DTC2_540070,0
DTC2_139000,1.31
DTC2_484294,0.82
DTC2_605099,1.56
DTC2_776948,1.86
DTC2_420896,0.98
DTC2_613484,0
DTC2_444607,5.52
DTC2_231914,2.93
DTC2_349383,0
DTC2_819159,1.49
DTC2_699101,0
DTC2_328857,4.08
DTC2_442376,0.93
DTC2_211786,0
DTC2_770728,0
DTC2_498626,2.29
DTC2_516485,0
DTC2_448900,4.48
DTC2_811481,0
DTC2_765364,2.45
DTC2_91377,1.71
DTC2_362799,2.45
DTC2_402741,0
DTC2_494399,0
DTC2_381229,4.13
DTC2_415168,3.77
DTC2_615996,1.86
DTC2_479983,0
DTC2_320312,0
DTC2_622317,2.71
DTC2_744560,0
DTC2_470504,0.4
DTC2_723959,4.55
DTC2_298915,1.56
DTC2_513559,2.04
DTC2_427302,0
DTC2_651206,0
DTC2_593810,3.6
DTC2_540907,3.64
DTC2_832180,2.68
DTC2_565661,2.39
DTC2_216558,0.83
DTC2_341105,2.59
DTC2_619865,0
DTC2_813038,3.6
DTC2_555090,3.37
DTC2_127342,0
DTC2_479722,1.53
DTC2_751486,1.12
DTC2_737592,3.11
DTC2_753975,0.34
DTC2_147094,3.78
DTC2_860696,0
DTC2_234166,1.02
DTC2_4620,1.06
DTC2_181384,3.58
DTC2_341852,0.75
DTC2_233362,1.79
DTC2_588777,0.32
DTC2_138332,4.02
DTC2_665093,1.32
DTC2_55534,1.79
DTC2_115512,0.99
DTC2_819325,3.28
DTC2_862014,0
DTC2_450124,0.34
DTC2_685522,2.81
DTC2_816488,4.03
DTC2_510521,0
DTC2_346940,0
DTC2_694501,2.82
DTC2_821380,1.85
DTC2_59645,3.47
DTC2_255587,0
DTC2_725289,0
DTC2_175425,1.58
DTC2_166794,2.19
DTC2_223151,0.81
DTC2_116262,2.56
DTC2_785608,1.92
DTC2_748924,4.58
DTC2_459140,0
DTC2_844110,1.74
DTC2_119109,1.44
DTC2_837197,0
DTC2_513523,0
DTC2_42837,1.8
DTC2_695350,3.15
DTC2_753949,0
DTC2_567200,2.74
DTC2_415427,1.52
DTC2_595278,3.76
DTC2_95736,0
DTC2_24831,6.34
DTC2_458699,2.28
DTC2_247180,0.43
DTC2_652979,0
DTC2_544093,0.81
DTC2_254450,2.27
DTC2_132986,3.15
DTC2_252179,3.33
DTC2_611028,0
DTC2_19367,0.78
DTC2_263218,0
DTC2_64374,2.34
DTC2_435621,3.68
DTC2_471409,1.52
DTC2_873779,0
DTC2_498045,0
DTC2_502245,0
DTC2_280846,1.84
DTC2_516420,5.5
DTC2_127847,1.3
DTC2_87413,1.34
DTC2_798871,0.55
DTC2_744740,1.69
DTC2_557148,1.33
DTC2_69468,2.45
DTC2_464290,0.58
DTC2_581923,2.19
DTC2_639073,0
DTC2_464449,0
DTC2_316138,1.6
DTC2_725148,3.64
DTC2_681168,0.33
DTC2_399244,0
DTC2_865611,1.95
DTC2_422994,2.09
DTC2_361318,0
DTC2_79774,2.43
DTC2_301505,0
DTC2_307439,0
DTC2_579114,1.68
DTC2_299068,0
DTC2_711085,0
DTC2_6821,0
DTC2_172325,2.34
DTC2_148089,2.55
DTC2_507445,2.14
DTC2_423092,2.72
DTC2_753397,2.86
DTC2_875487,3.96
DTC2_507677,3.91
DTC2_221449,0
DTC2_284165,3.94
DTC2_656494,3.04
DTC2_274688,2.07
DTC2_51848,0
DTC2_738703,7.84
DTC2_380567,3.13
DTC2_350253,1.57
DTC2_549920,3.78
DTC2_170630,0
DTC2_609436,1.84
DTC2_302507,3.49
DTC2_162597,1.18
DTC2_727073,1.87
DTC2_897,1.83
DTC2_425299,3.87
DTC2_681544,0
DTC2_73435,0.36
DTC2_137763,1.13
DTC2_160369,2.7
DTC2_77707,3.88
DTC2_565588,2.9
DTC2_843923,3.08
DTC2_300549,0.35
DTC2_204330,0
DTC2_64907,0
DTC2_551692,2.84
DTC2_337816,0
DTC2_429479,0.25
DTC2_861424,1.69
DTC2_207433,1.52
DTC2_824234,2.79
DTC2_211289,0
DTC2_163538,1.18
DTC2_36521,0
DTC2_639887,3.02
DTC2_265735,2.23
DTC2_186129,0.4
DTC2_364279,0
DTC2_29644,4.47
DTC2_690453,5.78
DTC2_63614,1.9
DTC2_535184,2.45
DTC2_490623,0
DTC2_4803,1.99
DTC2_471619,1.02
DTC2_404067,0
DTC2_709727,0
DTC2_688178,1.12
DTC2_414677,1.15
DTC2_513273,0
DTC2_706031,0
DTC2_414695,0
DTC2_98973,2.23
DTC2_766770,2.78
DTC2_697183,2.38
DTC2_212194,1.92
DTC2_105916,0.32
DTC2_43200,0.33
DTC2_71905,0
DTC2_382647,0
DTC2_864388,0.35
DTC2_696229,1.34
DTC2_621454,3.76
DTC2_826256,5.19
DTC2_244070,0
DTC2_189542,0.86
DTC2_462731,9.17
DTC2_164382,0
DTC2_668022,3.97
DTC2_364462,1.91
DTC2_829511,0
DTC2_362994,0
DTC2_620577,1.59
DTC2_807111,3.84
DTC2_514758,4.56
DTC2_513605,0.8
DTC2_686999,3.28
DTC2_266690,0
DTC2_172848,3.98
DTC2_26775,0
DTC2_356840,0
DTC2_687647,4.97
DTC2_770385,0
DTC2_51520,1.93
DTC2_574497,2.92
DTC2_689096,1.59
DTC2_500242,2.22
DTC2_498952,3.51
DTC2_545310,1.52
DTC2_536475,4.11
DTC2_306528,1.4
DTC2_51423,0.79
DTC2_399992,0
DTC2_735249,1.87
DTC2_209661,3.72
DTC2_162658,0
DTC2_527972,1.19
DTC2_179302,1.89
DTC2_148318,0
DTC2_475583,4.35
DTC2_592167,3.54
DTC2_369348,4.8
DTC2_18009,0
DTC2_624409,6.2
DTC2_72193,0
DTC2_748774,5.77
DTC2_300983,1.37
DTC2_755671,1.34
DTC2_519633,4.89
DTC2_580251,3.4
DTC2_850174,5.65
DTC2_126223,0
DTC2_671498,7.23
DTC2_674144,0.57
DTC2_392332,0.33
DTC2_77745,0
DTC2_417346,1.85
DTC2_121384,0.55
DTC2_193014,1.17
DTC2_46623,0.72
DTC2_781152,0
DTC2_121424,1.93
DTC2_504304,4.99
DTC2_53607,2.33
DTC2_351925,1.73
DTC2_556029,0
DTC2_868500,0
DTC2_860975,0.81
DTC2_235572,1.09
DTC2_234673,3.08
DTC2_716045,0.94
DTC2_239954,1.68
DTC2_179115,0
DTC2_821365,3.12
DTC2_540608,2.74
DTC2_413864,4.71
DTC2_13590,0.6
DTC2_644954,2.47
DTC2_3962,1.12
DTC2_435069,2.94
DTC2_446540,0
DTC2_167837,2.16
DTC2_503874,0
DTC2_29527,4.07
DTC2_848691,2.74
DTC2_686824,0
DTC2_523066,0.61
DTC2_332546,3.39
DTC2_449266,0
DTC2_609758,3.87
DTC2_171210,2.73
DTC2_256200,0
DTC2_274219,5.82
DTC2_573427,5.01
DTC2_191480,4.66
DTC2_553595,0
DTC2_169894,1.14
DTC2_84335,0
DTC2_617213,4.26
DTC2_373393,1.77
DTC2_142582,0
DTC2_650183,0.33
DTC2_47286,2.29
DTC2_732992,0.86
DTC2_445994,1.71
DTC2_707202,2.5
DTC2_726080,1.42
DTC2_296005,2.58
DTC2_624752,4.18
DTC2_50265,4.33
DTC2_384806,2.93
DTC2_728270,2.94
DTC2_312041,0
DTC2_348020,0
DTC2_187684,2.65
DTC2_353005,0
DTC2_302495,0.96
DTC2_734311,0
DTC2_390761,1.12
DTC2_479584,0.84
DTC2_416803,1.44
DTC2_130215,2.06
DTC2_643140,0
DTC2_357828,1.55
DTC2_516153,3.29
DTC2_116217,1.92
DTC2_383057,0
DTC2_319464,3.3
DTC2_687980,0.71
DTC2_326500,0
DTC2_185842,2.75
DTC2_469383,6.6
DTC2_499784,0.62
DTC2_433472,1.82
DTC2_381950,0
DTC2_182341,0
DTC2_554824,0.34
DTC2_680382,2.01
DTC2_872743,0.31
DTC2_404548,3.09
DTC2_755111,1.85
DTC2_542631,0
DTC2_261680,0
DTC2_285477,0.65
DTC2_474635,1.77
DTC2_1903,1.99
DTC2_541347,0
DTC2_492473,0.4
DTC2_67468,1.42
DTC2_792319,2.33
DTC2_272456,3.32
DTC2_259970,5
DTC2_149841,2.36
DTC2_593188,1.66
DTC2_284669,1.24
DTC2_832451,1.52
DTC2_502661,3.3
DTC2_16036,0
DTC2_828239,2.18
DTC2_455843,0.6
DTC2_675306,0
DTC2_597940,4.79
DTC2_316124,0
DTC2_156037,0.33
DTC2_497291,0
DTC2_643424,1.11
DTC2_78366,0
DTC2_827603,1.19
DTC2_12921,3.5
DTC2_48597,0.87
DTC2_752141,0.69
DTC2_458085,0
DTC2_833824,3.33
DTC2_349926,3.1
DTC2_829450,0
DTC2_95439,0
DTC2_96489,0.88
DTC2_524191,1.95
DTC2_289238,2.26
DTC2_823151,0
DTC2_304160,3.96
DTC2_810633,1.48
DTC2_875146,3.45
DTC2_826205,2.5
DTC2_49621,0.67
DTC2_317486,0
DTC2_307764,0.32
DTC2_720652,2.07
DTC2_804162,4.93
DTC2_721273,2.34
DTC2_776197,4.79
DTC2_624588,0
DTC2_702547,1.94
DTC2_418136,3.48
DTC2_33838,5.25
DTC2_103922,4.05
DTC2_13518,3.29
DTC2_456149,0
DTC2_418558,2.51
DTC2_105259,1.72
DTC2_186954,2.33
DTC2_322862,0
DTC2_590270,2.39
DTC2_729390,0
DTC2_9891,0
DTC2_712436,0
DTC2_677745,3.36
DTC2_619016,3.76
DTC2_337474,0
DTC2_673204,0.92
DTC2_643226,2.88
DTC2_584100,0.37
DTC2_390727,1.46
DTC2_516358,2.1
DTC2_223431,0
DTC2_362740,0.72
DTC2_865532,2.76
DTC2_558272,0
DTC2_204661,2.03
DTC2_594449,1.66
DTC2_629940,0.35
DTC2_841603,3.29
DTC2_668639,0
DTC2_101158,0
DTC2_677396,0
DTC2_417824,2.57
DTC2_771932,3.41
DTC2_687885,1.2
DTC2_718908,0
DTC2_609556,4.09
DTC2_711463,0
DTC2_671392,2.58
DTC2_152571,0
DTC2_33626,1.91
DTC2_835502,0
DTC2_772587,3.29
DTC2_618173,0
DTC2_503050,3.79
DTC2_262870,2.66
DTC2_624429,1.23
DTC2_859747,1.43
DTC2_621177,0.4
DTC2_455588,0
DTC2_174037,0.78
DTC2_120732,0
DTC2_222139,3.49
DTC2_132066,2
DTC2_655666,0
DTC2_545107,0
DTC2_260113,0
DTC2_561340,0
DTC2_529290,0.6
DTC2_446679,0
DTC2_56164,2
DTC2_785813,0.35
DTC2_680811,1.73
DTC2_612452,1.68
DTC2_196293,2.61
DTC2_677392,0
DTC2_297422,0
DTC2_166821,1.24
DTC2_644467,2.4
DTC2_61385,0.82
DTC2_113565,3
DTC2_527666,3
DTC2_799646,4.33
DTC2_627898,0
DTC2_278707,3.45
DTC2_407482,2.85
DTC2_860198,0.78
DTC2_700555,0
DTC2_314806,1.23
DTC2_835699,0
DTC2_178970,0
DTC2_25818,0.37
DTC2_558099,3.3
DTC2_536144,1.94
DTC2_302129,4
DTC2_495096,3.01
DTC2_324488,3.67
DTC2_718254,1.18
DTC2_197256,1.79
DTC2_614368,3.01
DTC2_484402,1.95
DTC2_651577,3.94
DTC2_17686,3.52
DTC2_329029,3.93
DTC2_847632,2.22
DTC2_500055,2.91
DTC2_622167,2.75
DTC2_175254,1.22
DTC2_292962,0.35
DTC2_265920,1.88
DTC2_739265,4.03
DTC2_661434,1.75
DTC2_617376,2.94
DTC2_520979,0.38
DTC2_618767,1.55
DTC2_140207,0
DTC2_100000,1.44
DTC2_500585,2.33
DTC2_846756,0.98
DTC2_694386,0.3
DTC2_248770,0.46
DTC2_271973,2.36
DTC2_831161,2.33
DTC2_378140,5.07
DTC2_526687,4.12
DTC2_661627,0
DTC2_779040,2.55
DTC2_219437,0
DTC2_848761,0.52
DTC2_672592,1.77
DTC2_787424,1.22
DTC2_480910,2.7
DTC2_754929,1.23
DTC2_880189,0.3
DTC2_722684,0.37
DTC2_633598,3.83
DTC2_408672,0
DTC2_447737,3.46
DTC2_158644,0.36
DTC2_464132,1.75
DTC2_521371,0
DTC2_404256,2.98
DTC2_638600,0
DTC2_594841,0
DTC2_290307,3.27
DTC2_823909,4.68
DTC2_593528,3.5
DTC2_682120,0
DTC2_22286,2.62
DTC2_90485,0
DTC2_334081,2.58
DTC2_788735,1.22
DTC2_498501,1.52
DTC2_557783,0
DTC2_408733,0
DTC2_211333,1.03
DTC2_644154,2
DTC2_451317,1.89
DTC2_185056,1.77
DTC2_856594,0
DTC2_19752,1.82
DTC2_114115,3.5
DTC2_849599,3.75
DTC2_811598,0
DTC2_168404,0.36
DTC2_101654,1.49
DTC2_814041,4.33
DTC2_102857,0
DTC2_26482,2.77
DTC2_449171,0.91
DTC2_62583,0
DTC2_332297,1.77
DTC2_56403,2.7
DTC2_849132,0
DTC2_770914,0
DTC2_644772,2.94
DTC2_100100,3.18
DTC2_811935,2.54
DTC2_781296,0.69
DTC2_241471,0
DTC2_519685,1.48
DTC2_814346,1.22
DTC2_19939,0
DTC2_107780,1.6
DTC2_499267,2.33
DTC2_346775,0
DTC2_16951,4.43
DTC2_877643,1.31
DTC2_357306,1.33
DTC2_63375,2.07
DTC2_33982,1.01
DTC2_419492,0
DTC2_74261,3.07
DTC2_16811,4.12
DTC2_240655,0.42
DTC2_628732,0.37
DTC2_375635,3.36
DTC2_495046,0
DTC2_199381,2.47
DTC2_482541,0.9
DTC2_112746,2.97
DTC2_716684,0
DTC2_240647,1.84
DTC2_321870,0
DTC2_92334,0.7
DTC2_413594,0
DTC2_137686,0
DTC2_217623,0.39
DTC2_326564,4.13
DTC2_595018,4.92
DTC2_44153,0
DTC2_411628,0
DTC2_303869,4.64
DTC2_613646,0.39
DTC2_220964,3.24
DTC2_561559,2.26
DTC2_846825,2.51
DTC2_474908,0
DTC2_170857,0
DTC2_517194,1.52
DTC2_781780,2.03
DTC2_351455,0.33
DTC2_807198,1.89
DTC2_90619,0
DTC2_3249,3.14
DTC2_30211,1.88
DTC2_815037,0
DTC2_356841,3.92
DTC2_432508,0
DTC2_193260,1.6
DTC2_518072,2.13
DTC2_305652,1.49
DTC2_310649,3.55
DTC2_224802,2.29
DTC2_158745,2.06
DTC2_28140,0
DTC2_745344,2.31
DTC2_45915,2.75
DTC2_60967,3.02
DTC2_530145,2.73
DTC2_467110,3.7
DTC2_859908,4.09
DTC2_497573,0.99
DTC2_772341,3.25
DTC2_573094,1.47
DTC2_806383,0
DTC2_428134,1.96
DTC2_597759,2.45
DTC2_224413,2.28
DTC2_780623,2.56
DTC2_759539,2
DTC2_52486,0
DTC2_82627,2.62
DTC2_640187,0
DTC2_468137,0
DTC2_225399,1.46
DTC2_626686,0.77
DTC2_635003,2.41
DTC2_563134,0.65
DTC2_112000,0
DTC2_10616,2.85
DTC2_792677,7.87
DTC2_527489,0
DTC2_857307,0
DTC2_235054,0
DTC2_34842,0
DTC2_262769,4.68
DTC2_825930,3.1
DTC2_726372,4.1
DTC2_127268,0
DTC2_567826,1.55
DTC2_867037,0
DTC2_44847,0
DTC2_386739,1.7
DTC2_87784,5.84
DTC2_691443,0.67
DTC2_157519,3.1
DTC2_208152,0
DTC2_630514,0.91
DTC2_9956,3.14
DTC2_617033,0
DTC2_38356,3.05
DTC2_200387,3.76
DTC2_118800,0.68
DTC2_188593,6.95
DTC2_633544,2.31
DTC2_185028,2.88
DTC2_803032,0.71
DTC2_451267,0
DTC2_607604,1.75
DTC2_674527,1.84
DTC2_510406,3.88
DTC2_857953,0.64
DTC2_689503,1.95
DTC2_567408,0
DTC2_884433,1.76
DTC2_531286,1.29
DTC2_706701,0
DTC2_449393,0
DTC2_290740,1.59
DTC2_491641,3.38
DTC2_732749,2.59
DTC2_728947,0.97
DTC2_503805,1.91
DTC2_784862,5.58
DTC2_351281,0
DTC2_833807,0.92
DTC2_352549,2.21
DTC2_527871,0
DTC2_852057,6.01
DTC2_880063,6.6
DTC2_267159,3.06
DTC2_710206,0
DTC2_439350,2.42
DTC2_708757,0.44
DTC2_600068,1.94
DTC2_533455,6.01
DTC2_292914,0
DTC2_474827,0
DTC2_576574,0
DTC2_163549,3.54
DTC2_513117,1.95
DTC2_481565,0
DTC2_597187,1.77
DTC2_417087,0
DTC2_849716,0
DTC2_507726,0
DTC2_495390,0
DTC2_294006,0
DTC2_821302,0
DTC2_783802,0
DTC2_429106,4.23
DTC2_392722,4.57
DTC2_605723,3.45
DTC2_110160,0
DTC2_454302,0
DTC2_208597,1.53
DTC2_466287,2.63
DTC2_595539,0
DTC2_281937,0
DTC2_692131,2.1
DTC2_839977,1.66
DTC2_532218,0
DTC2_436960,4.83
DTC2_800382,1.49
DTC2_309127,0
DTC2_356056,0
DTC2_253486,4.51
DTC2_215928,0
DTC2_22485,2.97
DTC2_635774,2.8
DTC2_852196,1.64
DTC2_435642,2.15
DTC2_390291,1.3
DTC2_232543,0
DTC2_742718,0.97
DTC2_216094,0
DTC2_108743,0.36
DTC2_177860,2.31
DTC2_632686,1.27
DTC2_557900,3.41
DTC2_261883,0.75
DTC2_651106,0
DTC2_544720,0.38
DTC2_747054,1.25
DTC2_779933,0.74
DTC2_717655,2.87
DTC2_573408,0.94
DTC2_696734,4.56
DTC2_127736,2.29
DTC2_278588,0.39
DTC2_95602,0
DTC2_403248,2.94
DTC2_331318,1.57
DTC2_589950,0
DTC2_304022,0.98
DTC2_304046,4.13
DTC2_295911,1.95
DTC2_136933,3.15
DTC2_71296,2.55
DTC2_414886,0
DTC2_431423,1.57
DTC2_271084,3.02
DTC2_513001,2.12
DTC2_451733,2.13
DTC2_45311,3.18
DTC2_71330,1.61
DTC2_560456,0
DTC2_165763,0
DTC2_457285,0
DTC2_458226,0.46
DTC2_454709,2.74
DTC2_590940,1.9
DTC2_334721,0.63
DTC2_259091,1.6
DTC2_645680,2.02
DTC2_372802,2.46
DTC2_24714,0
DTC2_319583,0
DTC2_222914,0
DTC2_558642,1.36
DTC2_349072,0
DTC2_784270,0.4
DTC2_694719,0.94
DTC2_865103,1.49
DTC2_858163,2.36
DTC2_247629,0
DTC2_244594,0
DTC2_422741,0
DTC2_854974,3.08
DTC2_307646,1.04
DTC2_768923,0
DTC2_762891,1.46
DTC2_627338,0
DTC2_164727,0
DTC2_851080,0.39
DTC2_347663,0.72
DTC2_681595,0.39
DTC2_624748,1.02
DTC2_261156,3.72
DTC2_748416,0.95
DTC2_172555,0
DTC2_784831,0
DTC2_301784,0
DTC2_97331,0.64
DTC2_841686,0
DTC2_718370,3.49
DTC2_74741,0
DTC2_548009,0
DTC2_306731,2.1
DTC2_132553,3.01
DTC2_156546,0
DTC2_636218,1.76
DTC2_863132,3.84
DTC2_818497,3.04
DTC2_786389,0
DTC2_504102,0
DTC2_805282,1.95
DTC2_580774,1.86
DTC2_681254,0
DTC2_59785,1.59
DTC2_228799,2.71
DTC2_682421,0.73
DTC2_685556,3.55
DTC2_390485,1.25
DTC2_155610,0
DTC2_438486,0
DTC2_29012,0
DTC2_223917,1.03
DTC2_161669,2.2
DTC2_417822,3.49
DTC2_41312,0.38
DTC2_251939,1.85
DTC2_273622,1.29
DTC2_339807,0.48
DTC2_691300,2.24
DTC2_267771,4.24
DTC2_801683,3.15
DTC2_388954,0.96
DTC2_203768,0
DTC2_858396,0.89
DTC2_398970,1.1
DTC2_397400,0
DTC2_429572,0.44
DTC2_638665,1.38
DTC2_30883,0
DTC2_375703,1.12
DTC2_600425,0
DTC2_209269,0.73
DTC2_450801,3.18
DTC2_1235,0.96
DTC2_17869,0
DTC2_443790,1.96
DTC2_80947,0.39
DTC2_259167,4.76
DTC2_120917,2.94
DTC2_109675,0
DTC2_279222,0
DTC2_546225,1.96
DTC2_775589,0.67
DTC2_619,3.88
DTC2_257521,1.61
DTC2_41613,4.43
DTC2_744540,2
DTC2_700956,0
DTC2_162372,5.16
DTC2_461451,0
DTC2_347976,0
DTC2_408099,0
DTC2_692600,0.68
DTC2_635251,0
DTC2_665560,0
DTC2_837982,0
DTC2_663393,0.4
DTC2_498721,0
DTC2_120618,0.99
DTC2_264783,0.36
DTC2_835686,0
DTC2_584210,0
DTC2_725372,0
DTC2_36979,0
DTC2_856841,1.52
DTC2_384950,3.71
DTC2_100288,0
DTC2_820241,5.17
DTC2_816238,1.25
DTC2_106807,0
DTC2_666365,1.33
DTC2_617267,0
DTC2_63435,2.51
DTC2_742505,0
DTC2_546529,1.78
DTC2_473595,1.65
DTC2_568212,3.23
DTC2_434036,0
DTC2_413299,2.21
DTC2_70138,0.41
DTC2_792659,0
DTC2_808201,4.19
DTC2_44163,2.59
DTC2_353572,6.4
DTC2_142128,0
DTC2_704146,0
DTC2_253783,3.09
DTC2_191894,0
DTC2_433706,0.38
DTC2_301265,1.89
DTC2_358251,3.49
DTC2_848801,0
DTC2_622754,0.39
DTC2_735457,0
DTC2_143018,0
DTC2_475132,3.25
DTC2_490397,4.32
DTC2_646063,4.51
DTC2_211253,0
DTC2_486234,2.05
